Datetime,Global_active_power_kW,Global_reactive_power_kW,Voltage_V,Global_intensity_A,Sub_metering_1_Wh,Sub_metering_2_Wh,Sub_metering_3_Wh,Energy_kWh,Temperature_C,Humidity_pct,Apparent_Temp_C,Occupancy_Ratio,Occupied_Flag,Zone_Activity_Level,Hour,DayOfWeek,DayName,Month,Year,IsWeekend
2025-08-27 08:00:00,3.461,0.728,241.82,14.31,0.0,8.4,55.0,3.461,27.7,58.7,30.9,0.61,1,High,8,2,Wednesday,8,2025,0
2025-08-27 09:00:00,3.16,0.498,237.55,13.3,0.0,2.0,55.0,3.16,29.6,50.8,32.5,0.58,1,High,9,2,Wednesday,8,2025,0
2025-08-27 10:00:00,2.836,0.192,239.95,11.82,0.0,0.0,55.0,2.836,32.5,42.0,35.3,0.69,1,High,10,2,Wednesday,8,2025,0
2025-08-27 11:00:00,1.989,0.313,238.56,8.34,0.0,0.0,55.0,1.989,30.5,48.1,33.4,0.66,1,High,11,2,Wednesday,8,2025,0
2025-08-27 12:00:00,1.769,0.142,245.04,7.22,0.0,0.0,55.0,1.769,30.8,50.4,34.2,0.67,1,High,12,2,Wednesday,8,2025,0
2025-08-27 13:00:00,2.031,0.408,236.98,8.57,0.0,0.0,55.0,2.031,31.4,53.8,35.5,0.78,1,High,13,2,Wednesday,8,2025,0
2025-08-27 14:00:00,1.905,0.175,240.25,7.93,0.0,0.0,55.0,1.905,32.0,45.8,35.2,0.67,1,High,14,2,Wednesday,8,2025,0
2025-08-27 15:00:00,2.107,0.394,243.83,8.64,0.0,0.0,55.0,2.107,33.3,45.1,36.9,0.61,1,High,15,2,Wednesday,8,2025,0
2025-08-27 16:00:00,2.457,0.206,234.55,10.47,0.0,0.0,55.0,2.457,33.7,47.5,37.9,0.68,1,High,16,2,Wednesday,8,2025,0
2025-08-27 17:00:00,3.076,0.446,241.21,12.75,0.0,0.0,55.0,3.076,33.1,52.3,37.8,0.78,1,High,17,2,Wednesday,8,2025,0
2025-08-27 18:00:00,3.573,0.733,240.31,14.87,9.2,0.0,55.0,3.573,33.2,41.0,36.1,0.59,1,High,18,2,Wednesday,8,2025,0
2025-08-27 19:00:00,3.619,0.363,238.09,15.2,8.6,0.0,55.0,3.619,30.9,52.2,34.6,0.23,0,Moderate,19,2,Wednesday,8,2025,0
2025-08-27 20:00:00,4.01,0.256,243.41,16.48,0.0,0.0,55.0,4.01,31.9,46.6,35.1,0.32,1,Moderate,20,2,Wednesday,8,2025,0
2025-08-27 21:00:00,3.697,0.532,244.8,15.1,22.0,0.0,55.0,3.697,28.0,50.4,30.3,0.26,0,Moderate,21,2,Wednesday,8,2025,0
2025-08-27 22:00:00,2.855,0.226,241.84,11.81,0.0,0.0,55.0,2.855,31.2,59.5,36.1,0.24,0,Moderate,22,2,Wednesday,8,2025,0
2025-08-27 23:00:00,1.969,0.342,239.17,8.23,0.0,0.0,55.0,1.969,26.8,52.0,28.8,0.28,0,Moderate,23,2,Wednesday,8,2025,0
2025-08-28 00:00:00,0.899,0.135,235.95,3.81,0.0,0.0,55.0,0.899,23.6,59.3,25.3,0.12,0,Low,0,3,Thursday,8,2025,0
2025-08-28 01:00:00,0.929,0.101,240.5,3.86,0.0,0.0,55.0,0.929,22.5,60.0,23.9,0.12,0,Low,1,3,Thursday,8,2025,0
2025-08-28 02:00:00,0.857,0.146,239.57,3.58,0.0,0.0,55.0,0.857,24.3,49.1,25.2,0.12,0,Low,2,3,Thursday,8,2025,0
2025-08-28 03:00:00,0.791,0.072,239.74,3.3,0.0,0.0,55.0,0.791,23.1,46.7,23.4,0.12,0,Low,3,3,Thursday,8,2025,0
2025-08-28 04:00:00,0.853,0.176,238.61,3.58,0.0,0.0,55.0,0.853,24.6,58.8,26.6,0.12,0,Low,4,3,Thursday,8,2025,0
2025-08-28 05:00:00,1.177,0.128,238.36,4.94,0.0,0.0,55.0,1.177,24.8,49.2,25.9,0.12,0,Low,5,3,Thursday,8,2025,0
2025-08-28 06:00:00,1.691,0.304,240.08,7.04,0.0,0.0,55.0,1.691,24.7,46.3,25.4,0.34,1,Moderate,6,3,Thursday,8,2025,0
2025-08-28 07:00:00,2.359,0.222,236.55,9.97,0.0,16.8,55.0,2.359,24.6,59.8,26.7,0.25,0,Moderate,7,3,Thursday,8,2025,0
2025-08-28 08:00:00,3.187,0.547,242.9,13.12,0.0,18.1,55.0,3.187,24.8,49.4,25.9,0.59,1,High,8,3,Thursday,8,2025,0
2025-08-28 09:00:00,3.054,0.169,237.86,12.84,0.0,12.4,55.0,3.054,27.7,48.4,29.6,0.76,1,High,9,3,Thursday,8,2025,0
2025-08-28 10:00:00,2.698,0.27,240.31,11.23,0.0,0.0,55.0,2.698,31.0,59.5,35.8,0.66,1,High,10,3,Thursday,8,2025,0
2025-08-28 11:00:00,2.096,0.138,239.09,8.77,0.0,0.0,55.0,2.096,31.2,41.1,33.3,0.67,1,High,11,3,Thursday,8,2025,0
2025-08-28 12:00:00,1.651,0.209,241.82,6.83,0.0,0.0,55.0,1.651,30.1,44.1,32.3,0.65,1,High,12,3,Thursday,8,2025,0
2025-08-28 13:00:00,2.209,0.274,241.67,9.14,0.0,0.0,55.0,2.209,33.0,45.7,36.6,0.72,1,High,13,3,Thursday,8,2025,0
2025-08-28 14:00:00,1.943,0.216,241.42,8.05,0.0,0.0,55.0,1.943,33.8,46.2,37.8,0.66,1,High,14,3,Thursday,8,2025,0
2025-08-28 15:00:00,1.974,0.428,236.73,8.34,0.0,0.0,55.0,1.974,32.1,44.3,35.1,0.66,1,High,15,3,Thursday,8,2025,0
2025-08-28 16:00:00,2.318,0.212,239.46,9.68,0.0,0.0,55.0,2.318,33.5,41.8,36.6,0.61,1,High,16,3,Thursday,8,2025,0
2025-08-28 17:00:00,2.98,0.55,244.49,12.19,0.0,0.0,55.0,2.98,32.8,55.7,37.9,0.73,1,High,17,3,Thursday,8,2025,0
2025-08-28 18:00:00,3.229,0.407,239.04,13.51,14.8,0.0,55.0,3.229,30.2,51.5,33.5,0.65,1,High,18,3,Thursday,8,2025,0
2025-08-28 19:00:00,3.665,0.392,242.94,15.09,2.3,0.0,55.0,3.665,31.4,52.2,35.3,0.27,0,Moderate,19,3,Thursday,8,2025,0
2025-08-28 20:00:00,4.035,0.341,239.97,16.81,23.3,0.0,55.0,4.035,30.5,49.3,33.6,0.29,0,Moderate,20,3,Thursday,8,2025,0
2025-08-28 21:00:00,3.638,0.574,239.13,15.21,18.7,0.0,55.0,3.638,30.0,51.8,33.2,0.27,0,Moderate,21,3,Thursday,8,2025,0
2025-08-28 22:00:00,2.785,0.297,240.52,11.58,0.0,0.0,55.0,2.785,28.7,56.1,32.0,0.24,0,Moderate,22,3,Thursday,8,2025,0
2025-08-28 23:00:00,1.805,0.34,237.67,7.59,0.0,0.0,55.0,1.805,23.8,50.4,24.7,0.28,0,Moderate,23,3,Thursday,8,2025,0
2025-08-29 00:00:00,0.668,0.143,242.52,2.75,0.0,0.0,55.0,0.668,23.5,57.0,24.9,0.12,0,Low,0,4,Friday,8,2025,0
2025-08-29 01:00:00,0.716,0.063,237.61,3.01,0.0,0.0,55.0,0.716,24.8,58.0,26.8,0.12,0,Low,1,4,Friday,8,2025,0
2025-08-29 02:00:00,1.14,0.082,241.55,4.72,0.0,0.0,55.0,1.14,24.3,62.7,26.6,0.12,0,Low,2,4,Friday,8,2025,0
2025-08-29 03:00:00,0.889,0.092,243.02,3.66,0.0,0.0,55.0,0.889,24.2,64.8,26.6,0.12,0,Low,3,4,Friday,8,2025,0
2025-08-29 04:00:00,1.356,0.175,241.19,5.62,0.0,0.0,55.0,1.356,29.3,51.3,32.2,0.12,0,Low,4,4,Friday,8,2025,0
2025-08-29 05:00:00,1.079,0.109,238.41,4.53,0.0,0.0,55.0,1.079,24.9,60.2,27.1,0.12,0,Low,5,4,Friday,8,2025,0
2025-08-29 06:00:00,2.028,0.436,240.52,8.43,0.0,0.0,55.0,2.028,26.6,39.8,27.2,0.27,0,Moderate,6,4,Friday,8,2025,0
2025-08-29 07:00:00,2.646,0.483,237.94,11.12,0.0,19.5,55.0,2.646,27.3,60.3,30.5,0.3,1,Moderate,7,4,Friday,8,2025,0
2025-08-29 08:00:00,3.11,0.666,239.41,12.99,0.0,2.6,55.0,3.11,28.1,48.3,30.1,0.7,1,High,8,4,Friday,8,2025,0
2025-08-29 09:00:00,2.938,0.333,238.53,12.32,0.0,12.0,55.0,2.938,27.9,50.9,30.2,0.61,1,High,9,4,Friday,8,2025,0
2025-08-29 10:00:00,2.534,0.258,237.87,10.65,0.0,0.0,55.0,2.534,30.8,51.9,34.4,0.65,1,High,10,4,Friday,8,2025,0
2025-08-29 11:00:00,2.003,0.239,241.77,8.29,0.0,0.0,55.0,2.003,29.7,49.8,32.5,0.7,1,High,11,4,Friday,8,2025,0
2025-08-29 12:00:00,1.922,0.267,242.76,7.92,0.0,0.0,55.0,1.922,31.6,50.1,35.3,0.66,1,High,12,4,Friday,8,2025,0
2025-08-29 13:00:00,1.848,0.325,242.95,7.61,0.0,0.0,55.0,1.848,32.0,56.7,36.9,0.64,1,High,13,4,Friday,8,2025,0
2025-08-29 14:00:00,1.907,0.381,240.68,7.92,0.0,0.0,55.0,1.907,33.3,45.8,37.0,0.58,1,High,14,4,Friday,8,2025,0
2025-08-29 15:00:00,2.452,0.316,244.11,10.04,0.0,0.0,55.0,2.452,36.9,39.5,41.0,0.74,1,High,15,4,Friday,8,2025,0
2025-08-29 16:00:00,1.906,0.189,238.1,8.0,0.0,0.0,55.0,1.906,30.4,59.1,34.8,0.61,1,High,16,4,Friday,8,2025,0
2025-08-29 17:00:00,2.725,0.284,243.6,11.19,0.0,0.0,55.0,2.725,33.8,50.0,38.4,0.76,1,High,17,4,Friday,8,2025,0
2025-08-29 18:00:00,3.257,0.549,242.55,13.43,22.1,0.0,55.0,3.257,29.5,60.4,33.7,0.66,1,High,18,4,Friday,8,2025,0
2025-08-29 19:00:00,3.721,0.545,240.11,15.5,5.2,0.0,55.0,3.721,30.2,54.6,33.9,0.31,1,Moderate,19,4,Friday,8,2025,0
2025-08-29 20:00:00,4.166,0.553,240.62,17.32,1.8,0.0,55.0,4.166,31.3,42.7,33.7,0.27,0,Moderate,20,4,Friday,8,2025,0
2025-08-29 21:00:00,3.531,0.298,242.9,14.54,15.5,0.0,55.0,3.531,28.5,54.8,31.5,0.3,1,Moderate,21,4,Friday,8,2025,0
2025-08-29 22:00:00,2.483,0.494,241.85,10.27,0.0,0.0,55.0,2.483,25.5,49.1,26.8,0.29,0,Moderate,22,4,Friday,8,2025,0
2025-08-29 23:00:00,1.621,0.296,240.73,6.73,0.0,0.0,55.0,1.621,24.8,54.6,26.4,0.27,0,Moderate,23,4,Friday,8,2025,0
2025-08-30 00:00:00,3.114,0.23,238.74,13.04,0.0,0.0,55.0,3.114,25.9,53.3,27.8,0.14,0,Low,0,5,Saturday,8,2025,1
2025-08-30 01:00:00,0.838,0.094,237.41,3.53,0.0,0.0,55.0,0.838,23.0,47.9,23.4,0.14,0,Low,1,5,Saturday,8,2025,1
2025-08-30 02:00:00,1.035,0.147,240.3,4.31,0.0,0.0,55.0,1.035,23.9,51.2,24.9,0.14,0,Low,2,5,Saturday,8,2025,1
2025-08-30 03:00:00,0.842,0.107,236.8,3.55,0.0,0.0,55.0,0.842,23.5,66.7,25.9,0.14,0,Low,3,5,Saturday,8,2025,1
2025-08-30 04:00:00,0.671,0.079,242.05,2.77,0.0,0.0,55.0,0.671,22.6,57.5,23.8,0.14,0,Low,4,5,Saturday,8,2025,1
2025-08-30 05:00:00,1.307,0.225,235.03,5.56,0.0,0.0,55.0,1.307,27.3,51.7,29.5,0.14,0,Low,5,5,Saturday,8,2025,1
2025-08-30 06:00:00,1.888,0.112,240.86,7.84,0.0,0.0,55.0,1.888,25.8,62.8,28.7,0.29,0,Moderate,6,5,Saturday,8,2025,1
2025-08-30 07:00:00,2.549,0.332,239.22,10.65,0.0,16.2,55.0,2.549,22.9,54.1,23.9,0.34,1,Moderate,7,5,Saturday,8,2025,1
2025-08-30 08:00:00,3.452,0.326,238.77,14.46,0.0,17.7,55.0,3.452,27.4,52.0,29.6,0.27,0,Moderate,8,5,Saturday,8,2025,1
2025-08-30 09:00:00,3.133,0.202,239.23,13.1,0.0,0.1,55.0,3.133,27.4,57.4,30.3,0.37,1,Moderate,9,5,Saturday,8,2025,1
2025-08-30 10:00:00,2.441,0.315,231.93,10.53,0.0,0.0,55.0,2.441,31.0,47.6,34.0,0.37,1,Moderate,10,5,Saturday,8,2025,1
2025-08-30 11:00:00,1.793,0.142,238.76,7.51,0.0,0.0,55.0,1.793,29.7,46.9,32.1,0.34,1,Moderate,11,5,Saturday,8,2025,1
2025-08-30 12:00:00,1.598,0.15,237.57,6.73,0.0,0.0,55.0,1.598,31.8,37.7,33.6,0.32,1,Moderate,12,5,Saturday,8,2025,1
2025-08-30 13:00:00,1.633,0.222,237.61,6.87,0.0,0.0,55.0,1.633,33.5,42.9,36.8,0.38,1,Moderate,13,5,Saturday,8,2025,1
2025-08-30 14:00:00,2.143,0.462,248.74,8.62,0.0,0.0,55.0,2.143,34.5,42.1,38.1,0.37,1,Moderate,14,5,Saturday,8,2025,1
2025-08-30 15:00:00,1.473,0.245,236.11,6.24,0.0,0.0,55.0,1.473,31.6,49.9,35.2,0.32,1,Moderate,15,5,Saturday,8,2025,1
2025-08-30 16:00:00,1.906,0.186,241.11,7.91,0.0,0.0,55.0,1.906,32.7,45.2,36.1,0.35,1,Moderate,16,5,Saturday,8,2025,1
2025-08-30 17:00:00,2.815,0.324,237.77,11.84,0.0,0.0,55.0,2.815,32.0,59.6,37.3,0.33,1,Moderate,17,5,Saturday,8,2025,1
2025-08-30 18:00:00,3.329,0.396,237.45,14.02,17.3,0.0,55.0,3.329,30.9,44.4,33.4,0.33,1,Moderate,18,5,Saturday,8,2025,1
2025-08-30 19:00:00,4.164,0.317,236.23,17.63,19.0,0.0,55.0,4.164,33.5,54.6,38.8,0.3,1,Moderate,19,5,Saturday,8,2025,1
2025-08-30 20:00:00,4.474,0.346,243.16,18.4,15.8,0.0,55.0,4.474,30.3,51.3,33.6,0.32,1,Moderate,20,5,Saturday,8,2025,1
2025-08-30 21:00:00,6.001,0.451,243.37,24.66,9.2,0.0,55.0,6.001,26.5,57.2,29.0,0.26,0,Moderate,21,5,Saturday,8,2025,1
2025-08-30 22:00:00,2.944,0.408,238.26,12.35,0.0,0.0,55.0,2.944,28.5,55.4,31.6,0.3,1,Moderate,22,5,Saturday,8,2025,1
2025-08-30 23:00:00,2.315,0.381,242.55,9.54,0.0,0.0,55.0,2.315,29.1,40.0,30.4,0.35,1,Moderate,23,5,Saturday,8,2025,1
2025-08-31 00:00:00,1.168,0.176,237.1,4.93,0.0,0.0,55.0,1.168,26.4,53.2,28.4,0.14,0,Low,0,6,Sunday,8,2025,1
2025-08-31 01:00:00,0.612,0.132,238.88,2.56,0.0,0.0,55.0,0.612,21.8,55.7,22.6,0.14,0,Low,1,6,Sunday,8,2025,1
2025-08-31 02:00:00,0.812,0.058,241.9,3.36,0.0,0.0,55.0,0.812,22.8,50.5,23.4,0.14,0,Low,2,6,Sunday,8,2025,1
2025-08-31 03:00:00,1.153,0.251,237.2,4.86,0.0,0.0,55.0,1.153,25.3,56.5,27.3,0.14,0,Low,3,6,Sunday,8,2025,1
2025-08-31 04:00:00,0.523,0.068,237.93,2.2,0.0,0.0,55.0,0.523,22.5,65.0,24.3,0.14,0,Low,4,6,Sunday,8,2025,1
2025-08-31 05:00:00,1.168,0.102,240.07,4.86,0.0,0.0,55.0,1.168,24.7,41.3,24.9,0.14,0,Low,5,6,Sunday,8,2025,1
2025-08-31 06:00:00,2.014,0.424,240.1,8.39,0.0,0.0,55.0,2.014,26.0,50.9,27.6,0.26,0,Moderate,6,6,Sunday,8,2025,1
2025-08-31 07:00:00,2.476,0.321,236.98,10.45,0.0,3.7,55.0,2.476,24.5,48.6,25.4,0.29,0,Moderate,7,6,Sunday,8,2025,1
2025-08-31 08:00:00,3.283,0.358,246.25,13.33,0.0,5.3,55.0,3.283,27.0,53.2,29.2,0.35,1,Moderate,8,6,Sunday,8,2025,1
2025-08-31 09:00:00,2.742,0.237,237.64,11.54,0.0,7.1,55.0,2.742,23.5,53.9,24.6,0.3,1,Moderate,9,6,Sunday,8,2025,1
2025-08-31 10:00:00,2.066,0.197,242.67,8.52,0.0,0.0,55.0,2.066,28.1,48.9,30.2,0.26,0,Moderate,10,6,Sunday,8,2025,1
2025-08-31 11:00:00,1.677,0.363,241.67,6.94,0.0,0.0,55.0,1.677,30.5,53.4,34.2,0.37,1,Moderate,11,6,Sunday,8,2025,1
2025-08-31 12:00:00,1.677,0.171,237.74,7.05,0.0,0.0,55.0,1.677,30.1,58.5,34.3,0.3,1,Moderate,12,6,Sunday,8,2025,1
2025-08-31 13:00:00,1.931,0.417,241.3,8.0,0.0,0.0,55.0,1.931,35.2,59.6,42.3,0.26,0,Moderate,13,6,Sunday,8,2025,1
2025-08-31 14:00:00,1.561,0.166,237.65,6.57,0.0,0.0,55.0,1.561,31.1,45.8,33.9,0.26,0,Moderate,14,6,Sunday,8,2025,1
2025-08-31 15:00:00,1.803,0.161,240.2,7.51,0.0,0.0,55.0,1.803,32.7,39.1,35.1,0.29,0,Moderate,15,6,Sunday,8,2025,1
2025-08-31 16:00:00,2.248,0.182,242.31,9.28,0.0,0.0,55.0,2.248,33.4,50.5,37.9,0.28,0,Moderate,16,6,Sunday,8,2025,1
2025-08-31 17:00:00,2.887,0.347,238.44,12.11,0.0,0.0,55.0,2.887,34.9,54.5,40.9,0.36,1,Moderate,17,6,Sunday,8,2025,1
2025-08-31 18:00:00,3.281,0.296,241.15,13.61,7.0,0.0,55.0,3.281,29.8,54.6,33.3,0.3,1,Moderate,18,6,Sunday,8,2025,1
2025-08-31 19:00:00,4.196,0.707,238.39,17.6,13.5,0.0,55.0,4.196,32.6,56.3,37.7,0.36,1,Moderate,19,6,Sunday,8,2025,1
2025-08-31 20:00:00,4.083,0.371,240.49,16.98,19.6,0.0,55.0,4.083,29.7,49.5,32.5,0.28,0,Moderate,20,6,Sunday,8,2025,1
2025-08-31 21:00:00,3.862,0.742,240.3,16.07,13.6,0.0,55.0,3.862,26.9,49.8,28.7,0.32,1,Moderate,21,6,Sunday,8,2025,1
2025-08-31 22:00:00,3.218,0.617,238.97,13.46,0.0,0.0,55.0,3.218,27.8,52.7,30.3,0.35,1,Moderate,22,6,Sunday,8,2025,1
2025-08-31 23:00:00,2.116,0.209,234.87,9.01,0.0,0.0,55.0,2.116,26.2,51.8,28.0,0.34,1,Moderate,23,6,Sunday,8,2025,1
2025-09-01 00:00:00,0.803,0.143,242.19,3.31,0.0,0.0,55.0,0.803,19.6,62.1,20.3,0.12,0,Low,0,0,Monday,9,2025,0
2025-09-01 01:00:00,0.656,0.128,245.57,2.67,0.0,0.0,55.0,0.656,19.8,63.4,20.6,0.12,0,Low,1,0,Monday,9,2025,0
2025-09-01 02:00:00,0.686,0.103,240.39,2.85,0.0,0.0,55.0,0.686,18.6,64.8,19.2,0.12,0,Low,2,0,Monday,9,2025,0
2025-09-01 03:00:00,0.913,0.103,238.28,3.83,0.0,0.0,55.0,0.913,19.2,61.6,19.7,0.12,0,Low,3,0,Monday,9,2025,0
2025-09-01 04:00:00,0.712,0.089,240.58,2.96,0.0,0.0,55.0,0.712,20.2,59.5,20.8,0.12,0,Low,4,0,Monday,9,2025,0
2025-09-01 05:00:00,0.901,0.166,243.21,3.71,0.0,0.0,55.0,0.901,22.0,60.7,23.3,0.12,0,Low,5,0,Monday,9,2025,0
2025-09-01 06:00:00,1.297,0.13,243.58,5.32,0.0,0.0,55.0,1.297,18.6,49.7,18.1,0.23,0,Moderate,6,0,Monday,9,2025,0
2025-09-01 07:00:00,2.538,0.271,242.55,10.47,0.0,5.8,55.0,2.538,24.7,55.7,26.4,0.25,0,Moderate,7,0,Monday,9,2025,0
2025-09-01 08:00:00,2.889,0.223,241.25,11.98,0.0,13.4,55.0,2.889,19.8,58.8,20.3,0.72,1,High,8,0,Monday,9,2025,0
2025-09-01 09:00:00,2.76,0.325,241.89,11.41,0.0,1.9,55.0,2.76,23.8,56.4,25.3,0.7,1,High,9,0,Monday,9,2025,0
2025-09-01 10:00:00,2.125,0.138,240.33,8.84,0.0,0.0,55.0,2.125,26.2,53.0,28.1,0.61,1,High,10,0,Monday,9,2025,0
2025-09-01 11:00:00,1.76,0.184,237.32,7.41,0.0,0.0,55.0,1.76,26.9,55.0,29.3,0.72,1,High,11,0,Monday,9,2025,0
2025-09-01 12:00:00,1.588,0.18,238.94,6.64,0.0,0.0,55.0,1.588,26.6,50.2,28.4,0.73,1,High,12,0,Monday,9,2025,0
2025-09-01 13:00:00,1.592,0.149,239.1,6.66,0.0,0.0,55.0,1.592,28.0,57.6,31.2,0.63,1,High,13,0,Monday,9,2025,0
2025-09-01 14:00:00,1.791,0.12,240.82,7.44,0.0,0.0,55.0,1.791,28.1,54.3,30.9,0.67,1,High,14,0,Monday,9,2025,0
2025-09-01 15:00:00,1.898,0.263,235.06,8.08,0.0,0.0,55.0,1.898,28.1,52.7,30.7,0.65,1,High,15,0,Monday,9,2025,0
2025-09-01 16:00:00,2.25,0.443,241.43,9.32,0.0,0.0,55.0,2.25,30.1,46.8,32.7,0.73,1,High,16,0,Monday,9,2025,0
2025-09-01 17:00:00,2.724,0.292,234.36,11.62,0.0,0.0,55.0,2.724,28.9,55.4,32.2,0.76,1,High,17,0,Monday,9,2025,0
2025-09-01 18:00:00,3.144,0.284,241.15,13.04,11.6,0.0,55.0,3.144,26.5,54.2,28.7,0.71,1,High,18,0,Monday,9,2025,0
2025-09-01 19:00:00,3.545,0.349,243.28,14.57,7.5,0.0,55.0,3.545,27.8,48.3,29.7,0.26,0,Moderate,19,0,Monday,9,2025,0
2025-09-01 20:00:00,3.777,0.742,242.51,15.58,7.4,0.0,55.0,3.777,25.8,53.5,27.6,0.25,0,Moderate,20,0,Monday,9,2025,0
2025-09-01 21:00:00,3.126,0.437,237.49,13.16,5.7,0.0,55.0,3.126,25.2,57.4,27.3,0.27,0,Moderate,21,0,Monday,9,2025,0
2025-09-01 22:00:00,2.42,0.175,241.75,10.01,0.0,0.0,55.0,2.42,23.7,58.2,25.3,0.32,1,Moderate,22,0,Monday,9,2025,0
2025-09-01 23:00:00,3.733,0.637,241.97,15.43,0.0,0.0,55.0,3.733,20.3,60.6,21.1,0.27,0,Moderate,23,0,Monday,9,2025,0
2025-09-02 00:00:00,0.66,0.05,244.78,2.7,0.0,0.0,55.0,0.66,19.6,59.2,20.0,0.12,0,Low,0,1,Tuesday,9,2025,0
2025-09-02 01:00:00,0.778,0.047,241.02,3.23,0.0,0.0,55.0,0.778,20.8,62.9,21.9,0.12,0,Low,1,1,Tuesday,9,2025,0
2025-09-02 02:00:00,0.563,0.053,242.87,2.32,0.0,0.0,55.0,0.563,20.1,64.5,21.1,0.12,0,Low,2,1,Tuesday,9,2025,0
2025-09-02 03:00:00,0.763,0.06,238.78,3.2,0.0,0.0,55.0,0.763,19.0,62.9,19.5,0.12,0,Low,3,1,Tuesday,9,2025,0
2025-09-02 04:00:00,0.677,0.103,237.61,2.85,0.0,0.0,55.0,0.677,19.3,56.0,19.4,0.12,0,Low,4,1,Tuesday,9,2025,0
2025-09-02 05:00:00,0.898,0.119,242.42,3.7,0.0,0.0,55.0,0.898,21.6,51.8,22.0,0.12,0,Low,5,1,Tuesday,9,2025,0
2025-09-02 06:00:00,1.553,0.269,242.46,6.4,0.0,0.0,55.0,1.553,19.6,56.0,19.8,0.24,0,Moderate,6,1,Tuesday,9,2025,0
2025-09-02 07:00:00,2.528,0.346,238.22,10.61,0.0,9.9,55.0,2.528,22.3,66.3,24.2,0.32,1,Moderate,7,1,Tuesday,9,2025,0
2025-09-02 08:00:00,2.834,0.344,236.61,11.98,0.0,1.3,55.0,2.834,22.4,57.9,23.6,0.61,1,High,8,1,Tuesday,9,2025,0
2025-09-02 09:00:00,2.727,0.38,240.35,11.35,0.0,7.1,55.0,2.727,23.7,66.1,26.1,0.7,1,High,9,1,Tuesday,9,2025,0
2025-09-02 10:00:00,2.127,0.264,240.12,8.86,0.0,0.0,55.0,2.127,26.9,52.2,29.0,0.65,1,High,10,1,Tuesday,9,2025,0
2025-09-02 11:00:00,1.83,0.103,240.65,7.6,0.0,0.0,55.0,1.83,27.7,50.9,29.9,0.77,1,High,11,1,Tuesday,9,2025,0
2025-09-02 12:00:00,1.598,0.265,242.48,6.59,0.0,0.0,55.0,1.598,28.8,51.0,31.4,0.67,1,High,12,1,Tuesday,9,2025,0
2025-09-02 13:00:00,1.945,0.415,242.88,8.01,0.0,0.0,55.0,1.945,30.3,49.7,33.4,0.8,1,High,13,1,Tuesday,9,2025,0
2025-09-02 14:00:00,5.625,0.685,240.02,23.44,0.0,0.0,55.0,5.625,28.9,47.4,31.1,0.75,1,High,14,1,Tuesday,9,2025,0
2025-09-02 15:00:00,2.022,0.247,237.21,8.52,0.0,0.0,55.0,2.022,30.0,44.6,32.2,0.73,1,High,15,1,Tuesday,9,2025,0
2025-09-02 16:00:00,1.863,0.108,237.97,7.83,0.0,0.0,55.0,1.863,28.4,54.2,31.3,0.63,1,High,16,1,Tuesday,9,2025,0
2025-09-02 17:00:00,2.489,0.501,238.33,10.44,0.0,0.0,55.0,2.489,28.8,56.6,32.2,0.59,1,High,17,1,Tuesday,9,2025,0
2025-09-02 18:00:00,3.099,0.645,239.66,12.93,23.7,0.0,55.0,3.099,27.3,64.8,31.0,0.68,1,High,18,1,Tuesday,9,2025,0
2025-09-02 19:00:00,3.415,0.643,238.56,14.32,3.1,0.0,55.0,3.415,26.6,50.9,28.4,0.31,1,Moderate,19,1,Tuesday,9,2025,0
2025-09-02 20:00:00,3.466,0.236,239.31,14.48,4.8,0.0,55.0,3.466,26.2,51.7,28.0,0.22,0,Moderate,20,1,Tuesday,9,2025,0
2025-09-02 21:00:00,3.067,0.623,240.21,12.77,14.2,0.0,55.0,3.067,22.8,52.3,23.6,0.23,0,Moderate,21,1,Tuesday,9,2025,0
2025-09-02 22:00:00,2.68,0.145,238.2,11.25,0.0,0.0,55.0,2.68,25.8,59.4,28.3,0.29,0,Moderate,22,1,Tuesday,9,2025,0
2025-09-02 23:00:00,1.661,0.209,240.9,6.9,0.0,0.0,55.0,1.661,20.0,62.5,20.8,0.3,1,Moderate,23,1,Tuesday,9,2025,0
2025-09-03 00:00:00,0.744,0.101,245.12,3.04,0.0,0.0,55.0,0.744,18.6,55.1,18.5,0.12,0,Low,0,2,Wednesday,9,2025,0
2025-09-03 01:00:00,0.779,0.149,239.53,3.25,0.0,0.0,55.0,0.779,21.4,52.8,21.8,0.12,0,Low,1,2,Wednesday,9,2025,0
2025-09-03 02:00:00,0.565,0.1,238.09,2.37,0.0,0.0,55.0,0.565,20.4,62.9,21.4,0.12,0,Low,2,2,Wednesday,9,2025,0
2025-09-03 03:00:00,0.677,0.126,240.86,2.81,0.0,0.0,55.0,0.677,19.9,60.4,20.5,0.12,0,Low,3,2,Wednesday,9,2025,0
2025-09-03 04:00:00,0.809,0.16,237.77,3.4,0.0,0.0,55.0,0.809,20.1,62.1,20.9,0.12,0,Low,4,2,Wednesday,9,2025,0
2025-09-03 05:00:00,0.907,0.119,239.59,3.79,0.0,0.0,55.0,0.907,19.7,54.3,19.8,0.12,0,Low,5,2,Wednesday,9,2025,0
2025-09-03 06:00:00,1.723,0.315,238.1,7.23,0.0,0.0,55.0,1.723,19.1,49.7,18.7,0.33,1,Moderate,6,2,Wednesday,9,2025,0
